,original_index,text,label,cleaned_text
1239,1566,မ ခွေးဆွဲ ခံ ပဲ,po,မ ခွေးဆွဲ ခံ ပဲ
1240,6324,စမူဆာ,po,စမူဆာ
1241,5540,အဲ တာ တွေ ကျ တော့ ဆင်ဆာ မ ဖျက် တတ် တာ လား 😠😠😠,no,အဲ တာ တွေ ကျ တော့ ဆင်ဆာ မ ဖျက် တတ် တာ လား angry_face angry_face angry_face
1242,4262,ခွေး သတ် လုပ်,po,ခွေး သတ် လုပ်
1243,964,စိတ်ကုန် ခွေးစိတ်ပေါက် မ,ab,စိတ်ကုန် ခွေးစိတ်ပေါက် မ
1244,6092,မ လုပ် စောက်ဆန်းကြီး,ab,မ လုပ် စောက်ဆန်းကြီး
1245,2870,တောင် မ မအေလိုး,po,တောင် မ မအေလိုး
1246,5671,ခွေးမျိုး သေ မ,po,ခွေးမျိုး သေ မ
1247,1875,ပဲ ခံ မအလ မ ပဲ,po,ပဲ ခံ မအလ မ ပဲ
1248,6623,ကိုယ့် ကိုယ် ကို လည်း ပြန် ဆန်းစစ် ကြ ပေါ့ ကိုယ့် လူ တို့ ရာ လက်ရှိ ရွေးကောက်ပွဲ မ ဖြစ် ရင် မင်းအောင်လှိုင် က အာဏာ ဆက် ယူ ထား မယ် ရွေးကောက်ပွဲ ဖြစ် ရင် အနိုင် ရ ပါတီ က အစိုးရ ဖွဲ့ မယ် ဒါ ဟာ အခြေခံ အကျဆုံး ပဲ မင်းအောင်လှိုင် အာဏာ အောက် မှာ ပဲ ဆက် နေ မ လား အနိုင် ရ ပါတီ တွေ က အစိုးရ ဖွဲ့ ပြီး အစိုးရ လွှတ်တော် ထိန်းကြောင်း တဲ့ ဒီမိုကရေစီ ခေတ် ကို ပြန် သွား မ လား ဦးနှောက် ရှိ ရင် စဉ်းစား ကြ ပေါ့,no,ကိုယ့် ကိုယ် ကို လည်း ပြန် ဆန်းစစ် ကြ ပေါ့ ကိုယ့် လူ ရာ လက်ရှိ ရွေးကောက်ပွဲ မ ဖြစ် ရင် မင်းအောင်လှိုင် အာဏာ ဆက် ယူ ထား မယ် ရွေးကောက်ပွဲ ဖြစ် ရင် အနိုင် ရ ပါတီ အစိုးရ ဖွဲ့ မယ် ဒါ ဟာ အခြေခံ အကျဆုံး ပဲ မင်းအောင်လှိုင် အာဏာ အောက် မှာ ပဲ ဆက် နေ မ လား အနိုင် ရ ပါတီ တွေ အစိုးရ ဖွဲ့ ပြီး အစိုးရ လွှတ်တော် ထိန်းကြောင်း တဲ့ ဒီမိုကရေစီ ခေတ် ကို ပြန် သွား မ လား ဦးနှောက် ရှိ ရင် စဉ်းစား ကြ ပေါ့
1249,4364,မအလ,po,မအလ
1250,1907,စောက်ကြောင်း,po,စောက်ကြောင်း
1251,3332,ငါလိုးမသား မ ပဲ ပဲ တောင် ခိုး မအေလိုး,ab,ငါလိုးမသား မ ပဲ ပဲ တောင် ခိုး မအေလိုး
1252,5327,ကတုံးမ မ တဏှာရူး,ab,ကတုံးမ မ တဏှာရူး
1253,6633,လူယုတ်မာ မ,ab,လူယုတ်မာ မ
1254,1703,သူ့ အဆင့် သူ စာ လေး တစ် ကြောင်း တည်း နဲ့ ပြ သွား ရှာ တာ,no,သူ့ အဆင့် သူ စာ လေး တည်း နဲ့ ပြ သွား ရှာ တာ
1255,2791,‌ေ-သ,ab,‌ေ-သ
1256,5604,မအေလိုး မ,ab,မအေလိုး မ
1257,2530,ဘယ် သူ့ ကို မှ အကြာ ကြီး မ ထား,no,ဘယ် သူ့ ကို အကြာ ကြီး မ ထား
1258,3138,အောက်တန်းစား,ab,အောက်တန်းစား
1259,1133,kmkloe မအလ စောက်ရုပ် မ kmkloe,ab,kmkloe မအလ စောက်ရုပ် မ kmkloe
1260,5740,စောက်ကောင်မ နင့်အဘတွေနင့်ကိုတက်လုပ်,po,စောက်ကောင်မ နင့်အဘတွေနင့်ကိုတက်လုပ်
1261,4713,တောင် မ ဆဲ ဆဲ စစ်လိုးမ လူစိတ်မရှိ လင် မ ရိုင်း မ အာလာမချောင်နဲ့,po,တောင် မ ဆဲ ဆဲ စစ်လိုးမ လူစိတ်မရှိ လင် မ ရိုင်း မ အာလာမချောင်နဲ့
1262,685,စားတဲ့ဖားကြီး စားတဲ့ဖားကြီး,po,စားတဲ့ဖားကြီး စားတဲ့ဖားကြီး
1263,185,ကလေး ရိုင်း,ab,ကလေး ရိုင်း
1264,3180,စာချုပ် က တော့ မှန် ပါ တယ် ဒါမဲ့ ဒိုင် တစ် ယောက် ရဲ့ ပြုမူ နေထိုင် ပုံ က မှား နေ တယ် အလုပ် နဲ့ personal ခွဲခြား တတ် ပါ စေ ကိုဇင်အောင်,no,စာချုပ် တော့ မှန် ပါ တယ် ဒါမဲ့ ဒိုင် ယောက် ရဲ့ ပြုမူ နေထိုင် ပုံ မှား နေ တယ် အလုပ် နဲ့ personal ခွဲခြား တတ် ပါ စေ ကိုဇင်အောင်
1265,2930,မ ခွေးဖင်ပူး,ab,မ ခွေးဖင်ပူး
1266,4291,သိပ် ကြောက် စရာ ကောင်း တဲ့ ဖောက်ပြန် မှု တွေ ပါ လား 😥 😥,no,သိပ် ကြောက် စရာ ကောင်း တဲ့ ဖောက်ပြန် မှု တွေ ပါ လား sad_but_relieved_face sad_but_relieved_face
1267,2000,မအလ မ လုပ် လုပ် မ လုပ်,po,မအလ မ လုပ် လုပ် မ လုပ်
1268,4434,ခေါ စပ ပဲ,ab,ခေါ စပ ပဲ
1269,4482,အရူး မ ခံ တောင်,ab,အရူး မ ခံ တောင်
1270,760,စစ်အာဏာရူး မ သိသာ လုပ် ပဲ,po,စစ်အာဏာရူး မ သိသာ လုပ် ပဲ
1271,2775,တရားဝင် Nug အစိုးရ လို့ ပြော နေ တဲ့ ကောင် တွေ ကို ပြော ချင် တယ် ဘယ် နေရာ မှာ တရားဝင် တာ လဲ ခြုံပုတ် ထဲ မှာ ပုန်း ပြီး တရားဝင် တာ လား နောက် ပြီး နိုင်ငံခြား ကို ထွက်ပြေး သွား ပြီး အဲဒီ နိုင်ငံ မှာ သွား ပြီး တရားဝင် ဖြစ် သွား တာ လား ပြော ပြ ပါ ဦး,no,တရားဝင် Nug အစိုးရ လို့ ပြော နေ တဲ့ ကောင် တွေ ကို ပြော ချင် တယ် ဘယ် နေရာ မှာ တရားဝင် တာ လဲ ခြုံပုတ် ထဲ မှာ ပုန်း ပြီး တရားဝင် တာ လား နောက် ပြီး နိုင်ငံခြား ကို ထွက်ပြေး သွား ပြီး အဲဒီ နိုင်ငံ မှာ သွား ပြီး တရားဝင် ဖြစ် သွား တာ လား ပြော ပြ ပါ ဦး
1272,1912,အဲ့ သီချင်း နိုင်ငံတော် က ပိတ် ပါ စေ မြန်မာ နိုင်ငံ မှာ နေ ပြီး ခေတ်ရှေ့ပြေး ချင် နေ တဲ့ သူ တွေ,no,အဲ့ သီချင်း နိုင်ငံတော် ပိတ် ပါ စေ မြန်မာ နိုင်ငံ မှာ နေ ပြီး ခေတ်ရှေ့ပြေး ချင် နေ တဲ့ သူ တွေ
1273,3356,မသာ အာချောင် 🖕🖕🖕,po,မသာ အာချောင် middle_finger middle_finger middle_finger
1274,1047,lee,po,lee
1275,491,ဘောထမ်း,po,ဘောထမ်း
1276,1422,Qမစုံတဲ့ကောင် မ လုပ် မ နီပိန်း မ အ ပဲ နီပိန်း စိတ်ပျက်,po,Qမစုံတဲ့ကောင် မ လုပ် မ နီပိန်း မ အ ပဲ နီပိန်း စိတ်ပျက်
1277,1515,ဝိုင်ဝိုင်း မျိုးကြီး တို့ နဲ့ မ တန် ဘူး ဒါ ပဲ ကြည့် ကြ,no,ဝိုင်ဝိုင်း မျိုးကြီး နဲ့ မ တန် ဘူး ဒါ ပဲ ကြည့် ကြ
1278,1888,ငါ့ လို သာ ရှေ့ ဆံပင် နဖူး တဝက် ရောက် သွား ဘယ်လို လုပ် ပါ့ ခု ထိ မ ရှည် သေး ဘူး,no,ငါ့ လို သာ ရှေ့ ဆံပင် နဖူး တဝက် ရောက် သွား ဘယ်လို လုပ် ပါ့ ခု ထိ မ ရှည် သေး ဘူး
1279,3897,သေခါနီး မအလ ဘောမ သတ် မ သေခါနီး စောက်ရေးကြီး မ,po,သေခါနီး မအလ ဘောမ သတ် မ သေခါနီး စောက်ရေးကြီး မ
1280,3951,‌မအလ ပ‌ထွေး,po,‌မအလ ပ‌ထွေး
1281,4764,စောက်မီး ပဲ ဖျက် မ မ စောက်ဒေါသထွက် စောက်ခွေး စောက်အကြောင်းပြချက် ပဲ,ab,စောက်မီး ပဲ ဖျက် မ မ စောက်ဒေါသထွက် စောက်ခွေး စောက်အကြောင်းပြချက် ပဲ
1282,4728,တစ် ဆယ် လောက် ပေး ပြီး တစ် ထောင် လောက် ပြန် ယူ တာ တော်တော် ကောင်း တာ လား,no,ဆယ် လောက် ပေး ပြီး ထောင် လောက် ပြန် ယူ တာ တော်တော် ကောင်း တာ လား
1283,579,တကယ် ငါ တောင် မ ကြား လိုက် ငါ ပြန် ဖြေ တာ လည်း ငါ မ သိ လိုက်,no,တကယ် ငါ တောင် မ ကြား လိုက် ငါ ပြန် ဖြေ တာ လည်း ငါ မ သိ လိုက်
1284,2222,မအလ မ,po,မအလ မ
1285,535,ဆော်ကဲ ဖော်လော်မော် မ,ab,ဆော်ကဲ ဖော်လော်မော် မ
1286,3789,ရှေး က စကား တော့ ကြား ဖူး တယ် အပြော ကောင်း ပြီး ချီး ပါ ပက်စက် တယ် ဆို တာ,no,ရှေး စကား တော့ ကြား ဖူး တယ် အပြော ကောင်း ပြီး ချီး ပါ ပက်စက် တယ် ဆို တာ
1287,3961,သတ် မီးရှို့ စောက်လုံးကန်း မအေလိုး,po,သတ် မီးရှို့ စောက်လုံးကန်း မအေလိုး
