original_index,text,label
915,အကို က တော့ ညီမ ကို နှမ သား ချင်း စာနာ ရ မယ် ညီမ က အကို တို့ နိုင်ငံရေး ကို မ စာနာ ပေး နိုင် ဘူး 🥲,no
3025,ကလေး က မင်း ငယ်ငယ် က နဲ့ တူ တယ်,no
2806,အိမ် မှာ တစ် နေ့ တစ် နေ့ ချက် စား တဲ့ စရိတ် ပဲ အရင် တွက် ပေး လိုက် 😂,no
663,မ လွတ် မအလ မ လွတ်,ab
52,ပြင်ပြင် မ ပြင်ပြင် မ လာ ပါ ဘူး ကွာ ဒုက္ခ ခံ လို့ စာ ထုတ် မ နေ ပါ နဲ့ ။,no
3292,နွား နွား မ ပဲ ပဲ စောက်ရူး စောက်ပေါ မအလ စောက်ရူး ပဲ,po
3704,လုပ် ကြ မယ် ဆို ပြီး လုပ် လိုက် ကြ တာ လို့ ပြော တာ လေး သဘောကျ,no
1009,မှုတ်က-ဟုတ်က,ab
994,ဘယ်လို လဲ ဟ ငါ အရမ်း ဆွံအ မိ တယ်,no
6062,ဒီ ရက် ပိုင်း ဒီ ကိစ္စ တွေ ချည်း ပဲ,no
3391,နင့် မှာ ဘဲ ပေါ ပါ တယ် ငါ့ ဘဲ တော့ ချမ်းသာ ပေး ပါ ဟာ နင့် မှာ ကား တွေ တိုက် တွေ ရှိ လို့ ဟို ကောင် က နင့် ဘက် ပါ သွား တာ ငါ့ လို အညတရ တစ် ယောက် အတွက် နင့် ကို မ ယှဉ် နိုင် ပါ ဘူး ငါ့ ဘဲ ကို ပြန် ပေး ပါ နင် သာ ငါ့ ဘဲ ကို မ ကပ် ရင် ငါ့ ဘဲ လည်း နင့် ဆီ ပါ စရာ အကြောင်း မ ရှိ ဘူး,no
5315,ငါ လည်း သိ ချင် နေ တာ 😁 အဲ့လို စကား တွေ ကျ နားမလည် လို့ သင် ပေး ကြ ပါ ဦး 😂,no
5751,အဲ့ ကောင် ကို ဘယ် သူ က မေး လို့ အဲ့ ကောင် က ဘယ် သူ့ ကို ပြော နေ တာ လဲ ?,no
5819,လူယုတ်မာ,po
4528,လွဲ နေ တာ မ ကြောက် တတ် မ ငို တတ် တဲ့ ကလေး က ငယ် ကတည်းက မ ကြောက် ဘူး မ ငို ဘူး,no
152,ပဒတ် ပဒတ် သေ မ ပဲ ပစ်သတ် ကူလီကူမာ မ မ,po
119,တင်ဆက် တဲ့ အကို ကြီး ချော တယ် နော်,no
3417,မအလ,po
5512,ဘောတစ်သိုက်,ab
5444,မ ပေး ရင် လည်း မ ပေး ပါ နဲ့ တော့ ဗျာ ခဏ လေး လာ ပြီး ပြန် ပျက် သွား လို့ ပေါင်းအိုး လည်း မ နပ် ပေါင်း မ နည်း တော့ ဘူး ခု ထိ လည်း ထမင်း မ စား ရ သေး ဘူး,no
293,ဒါ ကို အနုပညာ လို့ ပြော ဦး မ လား 😂 😂 😎,no
2673,မ မှန်း မ မ ခိုး ခိုး အဆင့်ကိုမရှိ,ab
3308,အဲ့ လောက် သနား တာ လား ဟ 🤣 🤣,no
747,မ မ လီး ပဲ,ab
6370,$ရေး လုပ် $ရေးမပါ,ab
6714,တရား အသိ တောင် တစ်စက်မှ မ ရှိ ပါ လား သနား စရာ ကောင်း လိုက် တာ နော် 🥲,no
314,မ တောင် မ မ မ သတ် ခံ တောင်,po
1422,Qမစုံတဲ့ကောင် မ လုပ် မ နီပိန်း မ အ ပဲ နီပိန်း စိတ်ပျက်,po
660,ခေတ် တွေ က လည်း ဘာ တွေ ဖြစ် နေ ပြီ လဲ,no
6805,မအေးလိုး စော်ကား ခွေးသူတောင်းစား,ab
4686,တုတ်ကြောင် တောင် ကြောင်,ab
5096,အလယ် က ဆံပင် ပုံ လေး ကြိုက် မိ လို့ 🥹,no
4954,မိုက်ရိုင်း တပ်ရှေ့သွားခွဲ,po
15,ကြည့် ရ တာ မ သောက် ဘဲ နဲ့ မူး တယ်,no
4929,လင်လု မ,ab
5442,အနုပညာသမား အများစု က အဆံ မ ရှိ တဲ့ ဟန် တွေ က များ အနုပညာ ကို ချစ် သော်လည်း အဲ့လို အနုပညာ သည် တွေ ကျ အထင်ကြီး လို့ ကို မ ရ တာ,no
1171,စောက်ရူး နားမျက်စိတွေကန်း လီးစုတ်,po
4449,ဝိဇ္ဇာ ယူ ပြီး ဆရာဝန် ဖြစ် ချင် နေ တာ ကျ တို့ လည်း လိုက် မ မှီ တော့ ဘူး 🤣,no
2753,ပဲ လက်ပါ ရွံ,ab
5417,တော်တော် စိတ်ကူး ခဲ့ ရ မှာ ပဲ,no
5172,တကယ် ကြီး လား ပဲ ပထမ ငါ က မ ထင် မိ တာ,no
4272,$ကြီး$ကျယ် လုပ် သောက်ရူး,ab
3344,နိုင်ငံရေးသမား စစ်စစ် တွေ က ဒီမိုကရေစီ ဆို တာ တိုက် ယူ လို့ မ ရ ဘူး ဆို တာ ၂၀၁၀ တည်း က သဘောပေါက် သွား ကြ ပြီ,no
2342,စောက်ရှက် မ အာဏာရူး ပဲ,po
2230,တွန်းလှန် ဖို့ ပဲ ရှိ တယ် ဘာ မှ မ ပြော လို တော့,no
4886,စစ် အစိုးရ ရဲ့ ပညာရေး မှာ အရမ်း အဆင်ပြေ ပါ တယ် ဆို နဲ့ သဘော ပေါ့ နော် 😌,no
4694,စောက်ရှက်ခွဲ,ab
4568,ကျက်သရေတုံး ကောင်မ,ab
2559,မ ဖော်လော်မော်,ab
1875,ပဲ ခံ မအလ မ ပဲ,po
5222,စောက်ဆင့် မ သူတောင်းစား,ab
2953,မအလ တောင်,po
2990,မဆီမဆိုင် ဆို ခု post တင် တဲ့ ညီမလေး ကို ဘာ လို့ ရိုက် လဲ နော် 🤭🤭 သူ တို့ ပြော တာ ကျ တစ် မျိုး video မှာ ကျ တစ် မျိုး နော်,no
5668,MAL,ab
3345,ပဲ ဘောမ ဘောမ လောက် ပဲ ဖင်ကုန်း မ,po
2368,MTV ရိုက် တာ လား မ သိ လို့ မေး တာ နော်,no
3569,စောက်ဆရာကြီး မ,ab
2064,တရားခံ စစ် သလို ပဲ ရှာ တာ နော် 😅 ရှယ် စစ် တာ အိုး ထဲ ရော ပန်းကန် တွေ ထဲ ရော,no
5836,ကွမ်းယာ မှာ ထည့် စား တဲ့ စမုန်စပါး ထင် တယ်,no
4328,သူခိုးကလူဟစ်,po
3280,အောင်မြင် စွာ ဖတ် ပြီး ပါ ပြီ,no
6716,ကလေး ခွေးတတောင်းစား သေ,po
4182,GLee,po
5573,သူတောင်းစား စောက်ခွက် စမှုန်တုံး ဟင်းခွက်ကိုကြွက်ဆေးထည့်,ab
3841,ကြိုက် တယ် brother တို့ 😙 💛,no
4148,မ လုပ် ပဲ အာဏာရူး,po
3123,ခွေးသား ခွေးအဖေကြီး,po
1553,လောက်ကောင်,po
1142,ငရဲလက်မှတ်ကြိုဖြတ်ထား တိရိစ္ဆာန်,ab
3961,သတ် မီးရှို့ စောက်လုံးကန်း မအေလိုး,po
773,မ မ ဇောက်ဖုပ်ပြဲ မ,ab
4876,လက် ထဲ မှာ ပိုက်ဆံ လေး အတော်အသင့် စု မိ လာ တော့ လည်း ဘာ ဝယ် လို ဝယ် ထား ရ မှန်း မ သိ တဲ့ အနေအထား ဖြစ် နေ ပြီ,no
1874,ပါတီ မှတ်ပုံတင်ကြေး စပွန်ဆာ ရ သွား တဲ့ ရုပ် ။ 🤮🤮🤮,no
5121,ဘောမ,ab
6653,လင် မ လင် အဝှါ,ab
5469,ဘယ် က စ လို့ ဘယ်လို ဆုံး ခု ဟာ က တန်းလန်း ကြီး အစအဆုံး တင် ပေး ပါ လား,no
4729,ဖွီ ရွံ ပဲ မ ခသတစ ဆိတ်တပ်,po
1333,ရိုက်သတ် တောင် ပေါက်,ab
4757,ဒီ နေရာ အကြိုက်ဆုံး ပဲ,no
6734,ခွေး မ,po
5737,အနူဦးနှောက် ဟောင် ခွေးဝဲစား ဟာစား ကျွန် လုပ် ထမီလျှော်,po
120,ခွေး ယီး စစ်ခွေး,po
2116,မင်းအမေလင် စခ ပဲ,po
6158,အကြမ်းဖက် သူပုန် ကလိမ်ကကျစ်ဥာဏ် မ,po
2989,မြန်မာ တဲ့ ဟေ့ ယဥ်ကျေး လိုက် တာ,no
5166,မ ဖျက် ပဲ မ ဒလန် ဖင်ခံ လုပ် မ မ ချူ ဖာမီဒီယာ ဝိုင်း မအေလိုး ခွေးသား,po
4643,ပေါက်လွှတ်ပဲစား ပစ်,po
541,လောက် မ ခံ ဖော်လော်မော်,po
3962,thet မအလ,po
3498,မ မအလ ခွေး ပစ်သတ် မ နင့်အမေလင် MaALoe,po
1146,မောင်မင်း တို့ မြန်မာ ပြည် မှာ လူစွမ်းကောင်း တွေ အတော် ထွန်း တာ ပဲ,no
3085,$ချိုး မ ချိုး မ,po
3865,မ ယုံကြည် ပါ ဘူး 😌 ဒါပေမဲ့ မ စော်ကား ဘူး မ ဝေဖန် ဘူး ✌️,no
2770,ဘွဲ့ ယူ လို့ ရ ပြီ ဒီ ကလေး 😎,no
3964,ချစ်မွှေးမပါ,ab
3113,ကိုယ် ပေး ရ မယ့် အကြွေး တွေ တောင် အဲ့ ထက် များ တယ် 😇,no
6598,မ ပဲ စောက်ချိုး မ စောက်လုံး မ စောက်ရူးမ,ab
3147,ဒုတ်ကြောင်မ,ab
4252,မအလ ခိုး,po
5207,ကြုိက် တယ် ဗျာ ကြည့် လိုက် တိုင်း ပေါ့ပါး လွတ်လပ် သွား တယ် တစ် ပုဒ် ဆို တစ် ပုဒ် တစ် ခဏ အတွင်း ကို အရမ်း မိုက် သွား တယ် အားပေး တယ် ဗျာ,no
5042,မ မအလ,po
5595,အရှင်မထား,po
1991,အကျဉ်းထောင် ထဲ မှာ ထက် တောင် မ ပျော် ဘူး ထင် တယ် သနား တယ် ပြိုင်ပွဲဝင် တွေ ကို,no
3494,ဘာ တွေ ထောက်ခံ နေ ကြ လဲ သူ ဘာ တွေ ပြော လဲ နားလည် ကြ ရဲ့ လား ငါ တော့ နားလည် တယ် မ ကြိုက် ဘူး မြန်မာ နိုင်ငံ ကို နှိပ် ပြော နေ တာ သိ ကြ လို့ လား,no
5544,$ခေါင်း လ မ ပဲ မ ကောင်မ,po
6488,ဘယ်လို ပြော ပြော အဆစ် အပေါက် က တော့ တည့် နေ တာ ပဲ,no
987,၈၈ တုန်း က လုပ် ခဲ့ သမျှ သဲ ထဲ ရေ သွန်,no
